ID,Sentiment
1241123037803511808,NEUTRAL
1241117718453116928,POSITIVE
1241102028442677248,NEUTRAL
1241106284411322368,NEUTRAL
1241142824575385600,POSITIVE
1241127648467857408,NEUTRAL
1241101637013233664,NEUTRAL
1241140598968586240,NEUTRAL
1241108424227614720,NEUTRAL
1241121496644403200,NEUTRAL
1241138190691586048,NEUTRAL
1241143664375668736,NEUTRAL
1241112251072794624,POSITIVE
1241134275434553344,NEUTRAL
1241119402285826048,NEUTRAL
1241125538384707584,NEUTRAL
1240852349402394624,NEGATIVE
1240958612865871872,POSITIVE
1240959719679950848,NEUTRAL
1240852164639109120,NEUTRAL
1240974009644142592,NEUTRAL
1240955735174860800,NEUTRAL
1240955780960002048,NEUTRAL
1240849791002628096,NEGATIVE
1240956519501516800,POSITIVE
1240958931901362176,NEUTRAL
1240852437298221056,NEGATIVE
1240957475798552576,NEGATIVE
1240957602550480896,NEUTRAL
1240957710771933184,NEUTRAL
1240851968391708672,NEGATIVE
1240957572330463232,NEGATIVE
1240959635386925056,NEUTRAL
1240958066784374784,POSITIVE
1240957136647184384,NEGATIVE
1240959099107520512,NEGATIVE
1240850881282633728,NEUTRAL
1240957160995139584,POSITIVE
1240957219740491776,NEUTRAL
1240852341374488576,NEUTRAL
1240957455540064256,NEUTRAL
1240958570390315008,NEUTRAL
1240957144805097472,NEUTRAL
1240958570306383872,NEGATIVE
1240957022377558016,NEUTRAL
1240851603206410240,NEUTRAL
1240958943834365952,NEUTRAL
1240957392164196352,NEUTRAL
1240958567223627776,NEUTRAL
1240959766995841024,NEUTRAL
1240958663201886208,POSITIVE
1240960001620848640,NEUTRAL
1240956536773541888,NEGATIVE
1240853079387508736,NEUTRAL
1240958629471281152,NEGATIVE
1240959874709807104,NEGATIVE
1240957728261943296,NEUTRAL
1240960017672613888,NEUTRAL
1240957736009031680,NEGATIVE
1240956473078931456,NEUTRAL
1240957031785398272,NEGATIVE
1240853054146174976,NEGATIVE
1240851653277790208,NEGATIVE
1240960080251666432,POSITIVE
1240960001075789824,NEGATIVE
1240957584523362304,NEGATIVE
1240958617228058624,NEUTRAL
1240958956966678528,POSITIVE
1240955752581345280,NEGATIVE
1240957962056761344,NEUTRAL
1240959942338719744,NEGATIVE
1240852324127473664,NEGATIVE
1240850990678421504,NEUTRAL
1240956519144964096,NEUTRAL
1240958885617418240,POSITIVE
1240958389909413888,NEGATIVE
1240958084522160128,NEUTRAL
1240960584083853312,NEGATIVE
1240957811238076416,NEGATIVE
1240958827081711616,NEUTRAL
1240956377385840640,POSITIVE
1240958780910821376,NEGATIVE
1240806547611103232,NEUTRAL
1240959196021088256,NEGATIVE
1240960517142872064,NEUTRAL
1240958109218230272,NEUTRAL
1240956847454138368,NEUTRAL
1240806510617415680,NEUTRAL
1240957123258986496,NEUTRAL
1240959149078388736,NEGATIVE
1240958051051601920,NEGATIVE
1240960390516715520,NEGATIVE
1240957283607154688,NEGATIVE
1240957505578164224,NEGATIVE
1240957550910201856,NEUTRAL
1240806493689126912,NEUTRAL
1240959313604198400,NEGATIVE
1240958750669844480,NEGATIVE
1240957983325949952,NEUTRAL
1240958515587551232,NEUTRAL
1240958109230813184,NEUTRAL
1240959120989138944,NEUTRAL
1240960600647311360,NEUTRAL
1240958222971940864,NEUTRAL
1240958784350097408,NEUTRAL
1240958570247720960,POSITIVE
1240957321192312832,NEUTRAL
1240957929802600448,NEGATIVE
1240957643642068992,NEGATIVE
1240957077184446464,NEUTRAL
1240960503901564928,NEGATIVE
1240960457999093760,NEUTRAL
1240956906010746880,NEUTRAL
1240957995565101056,POSITIVE
1240958239874957312,POSITIVE
1240956762800427008,NEUTRAL
1240957086235873280,NEUTRAL
1240957564185128960,NEGATIVE
1240958487246573568,NEUTRAL
1240957945573191680,NEUTRAL
1240959229474885632,POSITIVE
1240959715783434240,NEUTRAL
1240958671556956160,NEUTRAL
1240958771624652800,NEUTRAL
1240958419420483584,NEUTRAL
1240959262811095040,NEUTRAL
1240958965074341888,NEGATIVE
1240806548076662784,NEUTRAL
1240958365372743680,NEUTRAL
1240956724728811520,NEUTRAL
1240957333569777664,NEUTRAL
1240958306312695808,NEUTRAL
1240958818105819136,NEUTRAL
1240958382057627648,NEUTRAL
1240956897454428160,POSITIVE
1240956897433391104,POSITIVE
1240958834950262784,NEUTRAL
1240960487552147456,NEGATIVE
1240958349304356864,POSITIVE
1240960517751136256,NEGATIVE
1240959354402193408,NEUTRAL
1240956918262366208,NEGATIVE
1240956842341269504,NEUTRAL
1240956985761300480,NEUTRAL
1240960202784071680,NEGATIVE
1240957349419982848,NEUTRAL
1240957064408694784,NEGATIVE
1240959295761584128,NEUTRAL
1240957316587020288,NEUTRAL
1240958369504075776,NEGATIVE
1240960240486617088,NEGATIVE
1240805117743546368,NEUTRAL
1240806610819301376,NEUTRAL
1240807348945539072,NEUTRAL
1240805125675003904,POSITIVE
1240806878923366400,POSITIVE
1240807685236363264,POSITIVE
1240807370135126016,NEUTRAL
1240805117894549504,NEGATIVE
1240807650868133888,NEUTRAL
1240807373737873408,NEGATIVE
1240807638109216768,NEUTRAL
1240806682273423360,NEUTRAL
1240807634003001344,NEUTRAL
1240807751225413632,NEUTRAL
1240807533821952000,NEGATIVE
1240806879493648384,NEUTRAL
1240807097132089344,NEGATIVE
1240807574955610112,NEUTRAL
1240806749076152320,NEUTRAL
1240806639734870016,NEUTRAL
1240807218729099264,POSITIVE
1240807726046941184,POSITIVE
1240807357904351232,NEGATIVE
1240806854491607040,NEUTRAL
1240806678049816576,NEUTRAL
1240807755843338240,NEUTRAL
1240806711407063040,POSITIVE
1240807520614207488,NEUTRAL
1240807269786411008,NEUTRAL
1240807013845741568,POSITIVE
1240807093621477376,NEUTRAL
1240807495536443392,NEUTRAL
1240807688893685760,NEUTRAL
1240805092401369088,NEUTRAL
1240807059660161024,NEGATIVE
1240806685893066752,NEUTRAL
1240806878889689088,POSITIVE
1240807105600331776,NEGATIVE
1240807273460641792,NEUTRAL
1240807630328791040,NEUTRAL
1240807260810620928,NEUTRAL
1240807373851090944,NEUTRAL
1240807709647220736,NEUTRAL
1240807550443978752,NEUTRAL
1240807755880923136,NEGATIVE
1240807629477347328,NEUTRAL
1240807587773382656,NEUTRAL
1240807625844908032,NEGATIVE
1240806845364817920,NEGATIVE
1240805092258914304,NEUTRAL
1240806682118295552,NEGATIVE
1240807705553580032,NEGATIVE
1240806766088200192,NEUTRAL
1240807415865466880,NEGATIVE
1240807659823075328,NEUTRAL
1240807449461960704,NEGATIVE
1240807013162115072,NEUTRAL
1240806896371671040,NEUTRAL
1240807701594193920,NEGATIVE
1240806762195890176,NEUTRAL
1240807004907524096,NEUTRAL
1240806980152782848,NEUTRAL
1240807604856766464,NEUTRAL
1240806757904961536,NEUTRAL
1240806782718504960,NEUTRAL
1240807579330232320,POSITIVE
1240807365839949824,NEUTRAL
1240806946334277632,NEUTRAL
1240806933877178368,NEUTRAL
1240806732584099840,NEUTRAL
1240807524791705600,NEUTRAL
1240807240304648192,NEUTRAL
1240805079948591104,NEGATIVE
1240805151146991616,NEGATIVE
1240804782140461056,NEGATIVE
1240805730149695488,NEUTRAL
1240804782002012160,NEGATIVE
1240807277894021120,NEGATIVE
1240806031946649600,NEUTRAL
1240805604576370688,NEUTRAL
1240805562432008192,NEUTRAL
1240805641905532928,NEUTRAL
1240804966471815168,POSITIVE
1240805038500376576,NEGATIVE
1240804970406051840,NEUTRAL
1240806220576862208,NEGATIVE
1240805557910548480,NEUTRAL
1240805763947196416,NEUTRAL
1240804786414518272,POSITIVE
1240805444815331328,NEUTRAL
1240805985758973952,POSITIVE
1240804986956787712,NEGATIVE
1240804832178573312,NEUTRAL
1240805645974212608,NEUTRAL
1240805973234720768,POSITIVE
1240807243861446656,NEGATIVE
1240805637946302464,NEGATIVE
1240805964602802176,NEGATIVE
1240806170656374784,NEGATIVE
1240806312809771008,NEUTRAL
1240805516147712000,NEGATIVE
1240805683601108992,NEUTRAL
1240806312704868352,NEUTRAL
1240805763804585984,NEGATIVE
1240805524582494208,NEUTRAL
1240806137009786880,NEUTRAL
1240805440235208704,NEUTRAL
1240806128268660736,NEUTRAL
1240806245747044352,NEGATIVE
1240805965206704128,NEUTRAL
1240805498863190016,NEUTRAL
1240806342471880704,NEUTRAL
1240804878827556864,NEUTRAL
1240805075532029952,POSITIVE
1240807844255072256,NEUTRAL
1240804836381089792,NEUTRAL
1240805138421428224,POSITIVE
1240805075477499904,NEUTRAL
1240805969061449728,NEGATIVE
1240805670963855360,NEUTRAL
1240806345747492864,NEUTRAL
1240807269849161728,NEGATIVE
1240806053111042048,NEGATIVE
1240805503653068800,NEGATIVE
1240807244419211264,NEUTRAL
1240806136980344832,NEUTRAL
1240805046402465792,NEUTRAL
1240804966232702976,NEGATIVE
1240804953993678848,NEUTRAL
1240805914401296384,NEUTRAL
1240805902065610752,NEUTRAL
1240806065656279040,NEGATIVE
1240806245533208576,NEUTRAL
1240804802902274048,NEGATIVE
1240805016761331712,NEUTRAL
1240805050227851264,NEUTRAL
1240805494891175936,NEUTRAL
1240805037703598080,NEUTRAL
1240804971177635840,NEUTRAL
1240805973335388160,NEGATIVE
1240805058721300480,NEUTRAL
1240805679948013568,NEGATIVE
1240804866123018240,NEGATIVE
1240806376500342784,NEUTRAL
1240805679993982976,NEUTRAL
1240805264238039040,NEGATIVE
1240805146658889728,NEUTRAL
1240805734184558592,NEUTRAL
1240806187391537152,NEUTRAL
1240805037640744960,NEGATIVE
1240805897720541184,NEUTRAL
1240805067101483008,NEGATIVE
1240804400785833984,NEUTRAL
1240806354803216384,NEUTRAL
1240790240232722432,NEUTRAL
1240804694009806848,NEUTRAL
1240804526631813120,NEUTRAL
1240806232941789184,NEUTRAL
1240804077925253120,NEGATIVE
1240806367935553536,NEUTRAL
1240804631120424960,NEUTRAL
1240804479366303744,NEUTRAL
1240804078017564672,NEUTRAL
1240806019552489472,NEUTRAL
1240960294936952832,NEGATIVE
1240804370855243776,NEGATIVE
1240806249970700288,NEGATIVE
1240806443290370048,NEGATIVE
1240806627273572352,NEUTRAL
1240790357627015168,NEUTRAL
1240804697973370880,NEGATIVE
1240804588728524800,POSITIVE
1240960328403496960,NEUTRAL
1240804341398810624,NEUTRAL
1240806388734910464,NEGATIVE
1240806581870174208,NEUTRAL
1240806372155035648,NEUTRAL
1240806619270668288,NEGATIVE
1240960327929532416,POSITIVE
1240806564593913856,NEUTRAL
1240804564388974592,POSITIVE
1240804375439777792,NEGATIVE
1240790214651641856,NEUTRAL
1240790210801172480,POSITIVE
1240804031959715840,NEUTRAL
1240804111278366720,POSITIVE
1240804442024423424,NEUTRAL
1240960416215371776,NEGATIVE
1240805306440929280,NEUTRAL
1240804597712801792,NEUTRAL
1240960446359719936,NEUTRAL
1240806270908674048,POSITIVE
1240804098523316224,NEGATIVE
1240804400110678016,POSITIVE
1240806400856600576,NEUTRAL
1240804916437880832,NEUTRAL
1240804374860959744,NEUTRAL
1240804560030990336,POSITIVE
1240804475608186880,POSITIVE
1240804555366924288,NEUTRAL
1240804559586500608,NEUTRAL
1240806267381219328,NEGATIVE
1240805385780498432,NEUTRAL
1240804639689207808,NEUTRAL
1240960260166365184,NEGATIVE
1240790353483116544,NEGATIVE
1240804094111072256,NEUTRAL
1240806439129677824,NEUTRAL
1240804035600551936,NEGATIVE
1240804366476546048,NEGATIVE
1240804035353104384,NEUTRAL
1240806258808172544,NEGATIVE
1240804412928462848,NEGATIVE
1240804546722648064,NEUTRAL
1240804697977602048,NEGATIVE
1240805474297143296,NEUTRAL
1240805235108560896,NEUTRAL
1240804375615938560,POSITIVE
1240804589353361408,NEGATIVE
1240804924641775616,NEUTRAL
1240805193123594240,POSITIVE
1240804538631835648,NEUTRAL
1240805238921019392,NEUTRAL
1240805193198993408,NEUTRAL
1240804656219066368,NEUTRAL
1240797680793722880,NEUTRAL
1240790344956022784,NEUTRAL
1240798658196656128,NEGATIVE
1240797781666734080,NEUTRAL
1240797949208285184,NEUTRAL
1240798129995341824,POSITIVE
1240790277800984576,NEUTRAL
1240798586935422976,NEGATIVE
1240790336831660032,NEUTRAL
1240796707840880640,NEGATIVE
1240797177489674240,NEUTRAL
1240798553225564160,NEUTRAL
1240797630566973440,NEGATIVE
1240797386928087040,NEGATIVE
1240796707820056576,POSITIVE
1240797471283896320,NEGATIVE
1240798142297042944,NEUTRAL
1240798330873143296,NEGATIVE
1240797399750250496,NEUTRAL
1240790156166279168,NEUTRAL
1240797395555880960,NEGATIVE
1240797848834211840,NEGATIVE
1240797693385023488,NEUTRAL
1240797559473479680,NEUTRAL
1240797295240548352,NEGATIVE
1240797903305814016,POSITIVE
1240798071069511680,POSITIVE
1240798758805204992,NEGATIVE
1240798700496134144,NEUTRAL
1240798498565632000,NEUTRAL
1240797458478718976,NEUTRAL
1240798377169891328,NEUTRAL
1240798364960260096,NEUTRAL
1240797160851091456,NEUTRAL
1240798599275044864,NEGATIVE
1240790169210572800,NEGATIVE
1240797299200032768,NEUTRAL
1240798629066969088,NEGATIVE
1240797424970539008,NEGATIVE
1240797617967243264,NEUTRAL
1240797773508812800,NEUTRAL
1240797609528352768,NEUTRAL
1240790257018327040,POSITIVE
1240790324068392960,MIXED
1240798200681967616,NEUTRAL
1240798167555334144,NEUTRAL
1240797421279510528,NEUTRAL
1240790261568946176,NEUTRAL
1240798352163442688,NEUTRAL
1240797337137696768,NEGATIVE
1240797752235307008,NEUTRAL
1240798293367705600,NEUTRAL
1240798561639399424,NEGATIVE
1240798490202116096,POSITIVE
1240798192905699328,NEGATIVE
1240797676750409728,NEGATIVE
1240797601189912576,NEUTRAL
1240790256993132544,NEGATIVE
1240797357786234880,NEGATIVE
1240797429148123136,NEUTRAL
1240790223245762560,NEGATIVE
1240797110506643456,NEUTRAL
1240797400131866624,NEGATIVE
1240797253087956992,NEGATIVE
1240797282649477120,NEUTRAL
1240797286738718720,NEGATIVE
1240798397629685760,NEUTRAL
1240798649757528064,NEUTRAL
1240798544606441472,NEGATIVE
1240798243098898432,NEUTRAL
1240790181860409344,NEUTRAL
1240797198532644864,NEGATIVE
1240798067210813440,NEUTRAL
1240797618051133440,NEGATIVE
1240797861127884800,NEUTRAL
1240797827531448320,NEUTRAL
1240798293208305664,POSITIVE
1240797148234612736,NEGATIVE
1240797987040907264,NEUTRAL
1240797647537147904,POSITIVE
1240794832899125248,NEGATIVE
1240794983889854464,NEGATIVE
1240796259000242176,NEUTRAL
1240796188057702400,NEUTRAL
1240795759936757760,NEUTRAL
1240795932226174976,NEUTRAL
1240796225504301056,NEUTRAL
1240796087088304128,NEGATIVE
1240795818786992128,NEGATIVE
1240796338696212480,NEGATIVE
1240796082776375296,POSITIVE
1240795826982653952,NEUTRAL
1240795747131568128,NEGATIVE
1240795902744375296,NEUTRAL
1240794900494299136,NEGATIVE
1240796242155798528,NEGATIVE
1240796552412581888,NEUTRAL
1240796733292109824,NEUTRAL
1240796691474706432,NEGATIVE
1240794794936369152,NEGATIVE
1240796116322381824,NEUTRAL
1240796288326619136,NEGATIVE
1240794649045983232,NEUTRAL
1240796670054608896,POSITIVE
1240794950486446080,POSITIVE
1240796653348458496,NEGATIVE
1240796493730242560,NEUTRAL
1240798418836037632,NEGATIVE
1240796741240262656,NEUTRAL
1240795906628149248,POSITIVE
1240796561027850240,NEUTRAL
1240798742355349504,POSITIVE
1240796426810077184,POSITIVE
1240795743352471552,NEUTRAL
1240795634140975104,NEUTRAL
1240794338092859392,NEGATIVE
1240794828646035456,NEGATIVE
1240796745841479680,NEUTRAL
1240795801728823296,NEGATIVE
1240795881554595840,POSITIVE
1240795025920929792,NEUTRAL
1240796401803636736,NEUTRAL
1240796410221604864,NEUTRAL
1240796527557332992,NEGATIVE
1240796414084612096,NEGATIVE
1240795902878470144,NEUTRAL
1240798666778185728,NEUTRAL
1240794954772942848,NEUTRAL
1240796552911892480,NEGATIVE
1240796229254221824,NEUTRAL
1240795856464252928,NEGATIVE
1240796154415271936,NEUTRAL
1240798432060510208,NEGATIVE
1240794904118394880,NEGATIVE
1240794770231840768,POSITIVE
1240796539913752576,POSITIVE
1240794765857181696,NEUTRAL
1240795805629526016,NEUTRAL
1240794665474981888,NEGATIVE
1240794954609328128,NEUTRAL
1240795013501485056,NEUTRAL
1240796481482711040,NEUTRAL
1240794900049911808,NEUTRAL
1240796556636364800,NEUTRAL
1240795583884849152,NEUTRAL
1240798410678112256,NEGATIVE
1240796313790406656,POSITIVE
1240795487084650496,NEUTRAL
1240796309130481664,NEGATIVE
1240796158412259328,NEUTRAL
1240796318043443200,NEUTRAL
1240796116607614976,NEUTRAL
1240796200502046720,NEUTRAL
1240796309243736064,POSITIVE
1240796074836541440,NEGATIVE
1240795906959646720,NEGATIVE
1240794665592504320,NEUTRAL
1240912026152488960,NEUTRAL
1240795336412667904,NEUTRAL
1240795328154152960,NEUTRAL
1240795361708408832,NEUTRAL
1240795412178407424,NEUTRAL
1240794128734183424,NEUTRAL
1240912324535488512,POSITIVE
1240794270799482880,POSITIVE
1240795256616030208,NEGATIVE
1240795130665238528,NEUTRAL
1240796909184434176,NEUTRAL
1240794455860367360,NEUTRAL
1240795076193910784,NEUTRAL
1240794442770067456,POSITIVE
1240795202438098944,NEGATIVE
1240912298849570816,NEUTRAL
1240794384221732864,NEUTRAL
1240796854687870976,NEUTRAL
1240794208233029632,NEGATIVE
1240798217928945664,NEGATIVE
1240795429014581248,NEGATIVE
1240795382583635968,NEGATIVE
1240912471055118336,NEUTRAL
1240913116604633088,NEGATIVE
1240797840185622528,NEUTRAL
1240794186951143424,NEGATIVE
1240795189423325184,NEUTRAL
1240795168816726016,NEUTRAL
1240795185245638656,NEUTRAL
1240912383079403520,NEUTRAL
1240795101640765440,NEUTRAL
1240796829438148608,NEGATIVE
1240796783284027392,NEGATIVE
1240797043540533248,NEUTRAL
1240794438500261888,NEUTRAL
1240795135035744256,POSITIVE
1240794715378929664,NEGATIVE
1240790387234652160,NEGATIVE
1240795113821003776,POSITIVE
1240798092238217216,NEGATIVE
1240794317465309184,NEUTRAL
1240797022417850368,NEGATIVE
1240794551993982976,NEUTRAL
1240797836276633600,NEGATIVE
1240794468304945152,POSITIVE
1240794392538927104,NEGATIVE
1240795286399836160,POSITIVE
1240794170400350208,NEUTRAL
1240794321529393152,NEUTRAL
1240794161600696320,NEUTRAL
1240794476496461824,NEUTRAL
1240795554587672576,NEGATIVE
1240794635825340416,NEGATIVE
1240795109727191040,NEGATIVE
1240795168544108544,POSITIVE
1240794179229245440,NEGATIVE
1240794627470512128,NEGATIVE
1240794283822788608,POSITIVE
1240795428959989760,NEUTRAL
1240795105541468160,NEGATIVE
1240794711461441536,NEUTRAL
1240796783242076160,NEUTRAL
1240794745003282432,NEGATIVE
1240796988985225216,NEUTRAL
1240912374091005952,NEGATIVE
1240794375749320704,NEUTRAL
1240794455369601024,NEUTRAL
1240795579774570496,NEUTRAL
1240912596586442752,NEUTRAL
1240912474754306048,NEUTRAL
1240912651548528640,NEUTRAL
1240913461288275968,NEUTRAL
1240913342899687424,NEGATIVE
1240841335353073664,NEGATIVE
1240893315547041792,NEUTRAL
1240894783608049664,NEUTRAL
1240915268697755648,NEGATIVE
1240913645581643776,NEUTRAL
1240911745532780544,NEUTRAL
1240913423300509696,NEUTRAL
1240841297323311104,NEUTRAL
1240913976893960192,NEGATIVE
1240914391844954112,NEGATIVE
1240915276566343680,NEUTRAL
1240894854810361856,NEUTRAL
1240914362807836672,NEGATIVE
1240894133251817472,NEUTRAL
1240914601321037824,NEUTRAL
1240914627183226880,NEGATIVE
1240915276478083072,NEGATIVE
1240894720336957440,NEUTRAL
1240915298347372544,NEUTRAL
1240913477394407424,NEUTRAL
1240841263982817280,NEUTRAL
1240894775315791872,NEGATIVE
1240914228812414976,NEUTRAL
1240841288863318016,NEUTRAL
1240890757235347456,NEUTRAL
1240883207119265792,POSITIVE
1240913766511980544,NEUTRAL
1240840357954322432,NEUTRAL
1240893160345104384,NEGATIVE
1240894041170030592,NEUTRAL
1240914987125747712,NEUTRAL
1240841335705407488,NEUTRAL
1240891218013442048,NEUTRAL
1240840404288835584,NEGATIVE
1240914270340222976,NEUTRAL
1240890916665098240,NEGATIVE
1240915096546742272,NEUTRAL
1240911912939986944,NEUTRAL
1240915252147077120,POSITIVE
1240894686606303232,NEGATIVE
1240912743173103616,NEUTRAL
1240884041789747200,NEUTRAL
1240841297927245824,NEGATIVE
1240892392665825280,NEUTRAL
1240913208891699200,POSITIVE
1240915390441521152,NEUTRAL
1240892837190868992,NEGATIVE
1240890911942496256,MIXED
1240912416084500480,NEGATIVE
1240840622405230592,NEUTRAL
1240915231372648448,NEUTRAL
1240912118398038016,NEUTRAL
1240883215633657856,POSITIVE
1240914236353773568,POSITIVE
1240915398456991744,NEUTRAL
1240913208866734080,NEGATIVE
1240915113273626624,NEUTRAL
1240841318328303616,NEUTRAL
1240885476262850560,NEUTRAL
1240894133172084736,NEUTRAL
1240914824604909568,POSITIVE
1240913267720998912,NEGATIVE
1240845739569426432,NEGATIVE
1240840727208374272,NEUTRAL
1240842966760968192,NEGATIVE
1240842846078414848,NEUTRAL
1240842853993111552,NEUTRAL
1240844598647242752,NEUTRAL
1240842967314726912,NEUTRAL
1240846175391055872,POSITIVE
1240840706719125504,NEUTRAL
1240845815066877952,NEGATIVE
1240842962684252160,NEUTRAL
1240840744199487488,NEGATIVE
1240843004446900224,NEUTRAL
1240841540995624960,NEGATIVE
1240846188317937664,NEUTRAL
1240846184031322112,NEUTRAL
1240841512084111360,NEUTRAL
1240841088837042176,NEGATIVE
1240843089146773504,NEUTRAL
1240846150606995456,NEUTRAL
1240843038223548416,NEGATIVE
1240843021140111360,NEUTRAL
1240844628011573248,NEUTRAL
1240844624614363136,NEUTRAL
1240840786159304704,NEUTRAL
1240841469415620608,NEUTRAL
1240842648400904192,NEGATIVE
1240840190320672768,NEUTRAL
1240842917142581248,NEUTRAL
1240842887572664320,NEUTRAL
1240841465774985216,NEGATIVE
1240842933328384000,NEUTRAL
1240843004816080896,NEGATIVE
1240842912533041152,POSITIVE
1240843076152721408,NEUTRAL
1240842875195146240,POSITIVE
1240845848348700672,NEUTRAL
1240840727740985344,NEUTRAL
1240842220468449280,NEUTRAL
1240840546614157312,NEUTRAL
1240840580399128576,NEUTRAL
1240841449005928448,NEGATIVE
1240842841359818752,NEUTRAL
1240841377220636672,NEGATIVE
1240841537136680960,NEUTRAL
1240845911833657344,NEUTRAL
1240845022347456512,POSITIVE
1240840706526253056,NEGATIVE
1240844573913554944,NEGATIVE
1240843210437439488,NEGATIVE
1240844674128056320,NEGATIVE
1240846197092425728,POSITIVE
1240844389209030656,NEUTRAL
1240842925048770560,NEGATIVE
1240843273582845952,NEUTRAL
1240845818770358272,NEGATIVE
1240846225642893312,NEUTRAL
1240846197247492096,NEUTRAL
1240845844062130176,NEUTRAL
1240843310853500928,NEUTRAL
1240843378406948864,NEUTRAL
1240843206033629184,NEGATIVE
1240846150384537600,NEUTRAL
1240840726843293696,NEGATIVE
1240840563571777536,POSITIVE
1240841452781023232,NEUTRAL
1240845915507826688,NEGATIVE
1240842308855255040,NEGATIVE
1240843050957582336,NEUTRAL
1240845815033163776,NEUTRAL
1240843001280290816,NEUTRAL
1240841532485369856,POSITIVE
1240842907965370368,NEGATIVE
1240841478102016000,NEUTRAL
1240843013254938624,NEUTRAL
1240840559956316160,NEGATIVE
1240842212709031936,NEGATIVE
