ID,Sentiment
1241844869766828032,POSITIVE
1241875777706176512,NEUTRAL
1241859888395038720,POSITIVE
1241835235567960064,NEUTRAL
1241872570699448320,NEUTRAL
1241832529256157184,POSITIVE
1241855819681054720,NEUTRAL
1241872020486397952,NEUTRAL
1241850761635651584,POSITIVE
1241855839557824512,NEUTRAL
1241839342739435520,NEUTRAL
1241861314412261376,POSITIVE
1241844123939803136,NEUTRAL
1241844595731968000,NEUTRAL
1241832568288350208,NEUTRAL
1241862841356955648,NEUTRAL
1241854796556046336,NEUTRAL
1241839168898170880,NEUTRAL
1241854351611748352,NEUTRAL
1241873544369274880,POSITIVE
1241871851560804352,NEUTRAL
1241833266979667968,NEUTRAL
1241863470552772608,NEUTRAL
1241839819329867776,POSITIVE
1241858320769658880,POSITIVE
1241804318413553664,NEUTRAL
1241803223704514560,NEGATIVE
1241802112352346112,NEUTRAL
1241802137136324608,NEUTRAL
1241804024791404544,NEGATIVE
1241802304573132800,NEGATIVE
1241802535612055552,NEGATIVE
1241803093328576512,NEUTRAL
1241804053404889088,NEUTRAL
1241804053698367488,NEUTRAL
1241804175438200832,NEUTRAL
1241801927052140544,NEGATIVE
1241803999420076032,NEGATIVE
1241803311939850240,NEUTRAL
1241804699583512576,NEGATIVE
1241803927802109952,NEGATIVE
1241803483344502784,NEGATIVE
1241803714215555072,NEGATIVE
1241802816621953024,NEGATIVE
1241803109900435456,NEUTRAL
1241803420845162496,POSITIVE
1241802195798052864,NEGATIVE
1241802057734139904,NEGATIVE
1241804594822418432,NEGATIVE
1241804381151993856,POSITIVE
1241802354824970240,NEGATIVE
1241802887748964352,NEUTRAL
1241803416273391616,NEGATIVE
1241803101578973184,POSITIVE
1241805031466323968,NEGATIVE
1241802850310795264,NEUTRAL
1241803332504547328,NEGATIVE
1241801923289911296,NEGATIVE
1241805177864290304,NEGATIVE
1241803864829026304,NEUTRAL
1241802829012045824,NEGATIVE
1241805031495675904,NEGATIVE
1241805148772589568,NEUTRAL
1241805161149820928,POSITIVE
1241805026844123136,NEUTRAL
1241802418104516608,NEGATIVE
1241802782933467136,NEGATIVE
1241802845927755776,NEGATIVE
1241802602318303232,NEUTRAL
1241802888105484288,NEUTRAL
1241802267340111872,POSITIVE
1241804636690034688,NEGATIVE
1241805110558277632,NEUTRAL
1241802535733620736,NEUTRAL
1241802745109254144,NEGATIVE
1241802363381395456,NEUTRAL
1241802103171035136,NEUTRAL
1241803798076669952,POSITIVE
1241802015480651776,NEGATIVE
1241802136821923840,NEGATIVE
1241802762016436224,NEUTRAL
1241804661864173568,NEGATIVE
1241802237657186304,NEUTRAL
1241803566995603456,NEGATIVE
1241803450146586624,NEUTRAL
1241804598643511296,NEUTRAL
1241805194477756416,NEGATIVE
1241804351607373824,NEUTRAL
1241803784940130304,NEGATIVE
1241802480905850880,NEGATIVE
1241802304468267008,NEUTRAL
1241802523154972672,NEUTRAL
1241804921911066624,POSITIVE
1241803634339446784,NEUTRAL
1241803819207610368,NEUTRAL
1241802040159997952,NEUTRAL
1241804154554716160,NEGATIVE
1241804897068122112,NEGATIVE
1241804897244200960,NEGATIVE
1241805907878699008,NEGATIVE
1241774265701027840,POSITIVE
1241774115020660736,NEGATIVE
1241790938659409920,POSITIVE
1241782138644684800,POSITIVE
1241782612420628480,NEUTRAL
1241790552099770368,NEUTRAL
1241790921206874112,NEUTRAL
1241790955029659648,POSITIVE
1241790753858256896,NEGATIVE
1241790803661463552,NEGATIVE
1241790640427589632,NEUTRAL
1241774828148965376,NEUTRAL
1241789826460012544,POSITIVE
1241790388614107136,NEUTRAL
1241790686774657024,NEGATIVE
1241791022205521920,NEGATIVE
1241789747233603584,NEGATIVE
1241790741103251456,NEUTRAL
1241790938151890944,NEUTRAL
1241782687641284608,NEGATIVE
1241805878073974784,NEGATIVE
1241803689104302080,POSITIVE
1241803684415242240,NEGATIVE
1241791072503607296,NEUTRAL
1241789810030907392,NEUTRAL
1241774118925733888,NEUTRAL
1241774030656540672,NEUTRAL
1241790711781089280,NEGATIVE
1241774014273671168,NEUTRAL
1241774589098721280,NEGATIVE
1241790946095874048,NEUTRAL
1241805949452591104,NEUTRAL
1241791072746995712,POSITIVE
1241790720354037760,NEGATIVE
1241806096542638080,NEUTRAL
1241805874059972608,POSITIVE
1241789759292411904,POSITIVE
1241790497695260672,POSITIVE
1241782641801781248,NEUTRAL
1241804422696632320,NEGATIVE
1241805928703373312,NEUTRAL
1241789814065655808,NEUTRAL
1241789424003887104,NEGATIVE
1241791026295169024,NEGATIVE
1241790694915702784,NEGATIVE
1241789268839796736,POSITIVE
1241805995971493888,NEUTRAL
1241805899351699456,NEUTRAL
1241791000747610112,NEUTRAL
1241790485104074752,NEGATIVE
1241804863673171968,NEUTRAL
1241805991857061888,NEUTRAL
1241774601308274688,NEGATIVE
1241780901215973376,NEGATIVE
1241806008391008256,NEGATIVE
1241774269891215360,NEGATIVE
1241790749345083392,NEGATIVE
1241789860194783232,POSITIVE
1241790451985928192,NEGATIVE
1241789762379427840,NEUTRAL
1241782260413628416,NEUTRAL
1241781065045266432,NEUTRAL
1241781438342524928,NEUTRAL
1241800782464327680,NEUTRAL
1241781073551544320,NEGATIVE
1241801307242917888,NEUTRAL
1241781857462689792,NEUTRAL
1241783480469651456,NEUTRAL
1241801151227604992,NEGATIVE
1241801575200223232,NEUTRAL
1241785862943387648,NEUTRAL
1241801294026887168,NEUTRAL
1241801604350779392,NEUTRAL
1241779860663566336,NEUTRAL
1241782017139892224,NEGATIVE
1241779882058637312,NEUTRAL
1241783413637611520,NEGATIVE
1241779877675745280,NEGATIVE
1241782315132637184,NEUTRAL
1241794662882574336,NEUTRAL
1241794688094527488,NEUTRAL
1241801025624784896,NEUTRAL
1241783392548634624,NEGATIVE
1241781067746508800,NEUTRAL
1241783480759001088,NEGATIVE
1241801578799120384,NEUTRAL
1241800937854795776,NEGATIVE
1241783459623903232,NEUTRAL
1241782298217000960,NEGATIVE
1241783254526681088,NEUTRAL
1241781014432755712,NEUTRAL
1241785863127748608,NEUTRAL
1241800677526994944,NEGATIVE
1241794742653837312,NEUTRAL
1241800698154692608,POSITIVE
1241783249959038976,NEUTRAL
1241801080159248384,NEUTRAL
1241783426442760192,NEUTRAL
1241783447271747584,NEGATIVE
1241801080083828736,POSITIVE
1241801159670628352,NEUTRAL
1241782402072051712,NEGATIVE
1241799318509686784,NEGATIVE
1241800379903467520,POSITIVE
1241801629688631296,NEUTRAL
1241801331637202944,NEUTRAL
1241782012647743488,NEGATIVE
1241800945895424000,NEUTRAL
1241800852878344192,NEUTRAL
1241801680078827520,NEUTRAL
1241801209968803840,POSITIVE
1241800362874605568,NEUTRAL
1241786785916575744,NEGATIVE
1241783304354959360,POSITIVE
1241800434236510208,NEGATIVE
1241787000023330816,NEUTRAL
1241799922174906368,NEGATIVE
1241801004401729536,NEGATIVE
1241779860898447360,NEGATIVE
1241786924152619008,NEUTRAL
1241800408953171968,NEGATIVE
1241794688069271552,NEGATIVE
1241801167807696896,NEUTRAL
1241783384034217984,NEUTRAL
1241783141242671104,NEGATIVE
1241801268781297664,POSITIVE
1241782364964941824,NEUTRAL
1241783463969243136,NEGATIVE
1241783413549305856,NEGATIVE
1241800727552503808,POSITIVE
1241787016767057920,NEUTRAL
1241783267206062080,NEGATIVE
1241783396717563904,NEUTRAL
1241800899590324224,NEUTRAL
1241783375674970112,NEUTRAL
1241783417970270208,NEGATIVE
1241783069843042304,POSITIVE
1241773204793970688,NEGATIVE
1241786504621568000,POSITIVE
1241787167413862400,NEGATIVE
1241775377409814528,NEGATIVE
1241774966283980800,NEGATIVE
1241786563794788352,NEUTRAL
1241786311846985728,POSITIVE
1241786089796521984,NEGATIVE
1241786513207308288,NEGATIVE
1241786278237990912,NEGATIVE
1241786425072332800,NEGATIVE
1241775129698410496,NEGATIVE
1241786315814780928,NEUTRAL
1241786152597815296,NEGATIVE
1241775268714471424,NEUTRAL
1241786324593582080,NEUTRAL
1241774399751172096,NEGATIVE
1241786223586414592,NEUTRAL
1241775658658750464,NEUTRAL
1241786542240251904,NEUTRAL
1241786714726838272,NEUTRAL
1241774400002818048,NEUTRAL
1241786450334580736,NEUTRAL
1241786861237854208,NEUTRAL
1241785862670692352,NEUTRAL
1241786718975647744,NEUTRAL
1241786361969086464,NEGATIVE
1241774500540305408,NEUTRAL
1241775457126752256,NEUTRAL
1241785803728093184,NEUTRAL
1241786210890264576,NEGATIVE
1241786726953164800,NEGATIVE
1241774684884140032,NEGATIVE
1241786051779231744,NEGATIVE
1241785804394987520,NEUTRAL
1241786278460493824,POSITIVE
1241774978950778880,NEUTRAL
1241775561795502080,NEUTRAL
1241786483733925888,POSITIVE
1241786257274851328,NEUTRAL
1241785876029431808,NEUTRAL
1241786110277308416,NEUTRAL
1241787100409683968,NEUTRAL
1241786601430224896,POSITIVE
1241786752177590272,NEGATIVE
1241775247621308416,NEGATIVE
1241774722850754560,NEUTRAL
1241774420936531968,NEGATIVE
1241786366087901184,NEGATIVE
1241787154818371584,NEUTRAL
1241775289170001920,NEUTRAL
1241775075533238272,NEGATIVE
1241775465695567872,NEUTRAL
1241775620427833344,NEUTRAL
1241786698238849024,NEGATIVE
1241786630601572352,NEUTRAL
1241774201834438656,NEGATIVE
1241786722683412480,NEUTRAL
1241786483935023104,NEGATIVE
1241775381633359872,NEUTRAL
1241773271672119296,NEGATIVE
1241786500804722688,NEGATIVE
1241774723312300032,NEGATIVE
1241786546900041728,NEGATIVE
1241786714617712640,POSITIVE
1241775515704279040,NEGATIVE
1241774442243653632,NEGATIVE
1241786177977548800,POSITIVE
1241786827612147712,NEGATIVE
1241786047442411520,NEUTRAL
1241786273821589504,POSITIVE
1241786844628619264,NEUTRAL
1241774417283354624,NEUTRAL
1241775595601739776,NEUTRAL
1241786278309433344,POSITIVE
1241775499153739776,NEGATIVE
1241775394455420928,NEGATIVE
1241787062971437056,NEGATIVE
1241794939593175040,NEGATIVE
1241796076182614016,NEGATIVE
1241774563484106752,POSITIVE
1241794750891491328,NEGATIVE
1241796822651240448,NEUTRAL
1241776010791542784,NEGATIVE
1241794759124975616,NEGATIVE
1241775927178059776,NEUTRAL
1241796705416183808,NEGATIVE
1241796021627183104,NEUTRAL
1241797200197419008,NEUTRAL
1241775776032161792,POSITIVE
1241796592283287552,NEUTRAL
1241797095293583360,NEUTRAL
1241794985835540480,NEGATIVE
1241796793601593344,NEGATIVE
1241796093169541120,NEUTRAL
1241797951548088320,NEGATIVE
1241796671870124032,NEGATIVE
1241796558623916032,NEGATIVE
1241796932000976896,NEGATIVE
1241794931150159872,NEUTRAL
1241796927898832896,NEGATIVE
1241795992321699840,POSITIVE
1241775800854118400,NEUTRAL
1241800455463763968,NEUTRAL
1241796113901838336,NEGATIVE
1241794935378100224,NEGATIVE
1241796696872497152,NEUTRAL
1241800463823052800,NEUTRAL
1241797955058794496,NEUTRAL
1241774383326167040,NEGATIVE
1241798014324420608,NEGATIVE
1241776006215733248,POSITIVE
1241795015011192832,POSITIVE
1241797791489445888,NEGATIVE
1241797934523572224,NEUTRAL
1241775788413931520,NEUTRAL
1241774471683411968,NEUTRAL
1241774513592979456,NEGATIVE
1241774181693489152,NEGATIVE
1241797200411340800,NEUTRAL
1241796592228798464,NEGATIVE
1241796042275905536,NEUTRAL
1241794830826721280,NEUTRAL
1241794918928060416,NEUTRAL
1241796219166392320,NEUTRAL
1241797946909380608,NEUTRAL
1241794914557366272,NEUTRAL
1241796579323006976,NEUTRAL
1241774332868730880,NEGATIVE
1241796910593310720,NEUTRAL
1241798022587088896,POSITIVE
1241796055324336128,NEUTRAL
1241797016151351296,NEGATIVE
1241799578711662592,NEUTRAL
1241800560170405888,NEGATIVE
1241800668991705088,NEUTRAL
1241800644014604288,POSITIVE
1241775913966108672,NEUTRAL
1241797099877998592,NEGATIVE
1241775566199631872,NEUTRAL
1241795996805468160,NEUTRAL
1241796600818569216,NEUTRAL
1241775851521429504,NEGATIVE
1241796512939757568,NEUTRAL
1241799570180489216,NEUTRAL
1241796831358713856,NEUTRAL
1241796697216430080,NEUTRAL
1241796000777453568,NEUTRAL
1241775998338617344,NEGATIVE
1241796202007494656,POSITIVE
1241796931858231296,NEUTRAL
1241775046382641152,NEUTRAL
1241795082212331520,NEUTRAL
1241800236797792256,NEUTRAL
1241798488112926720,NEUTRAL
1241795723991175168,NEGATIVE
1241800337792663552,NEGATIVE
1241797603244703744,NEUTRAL
1241798546715824128,NEUTRAL
1241799700145147904,NEGATIVE
1241795644286808064,NEUTRAL
1241799838804725760,NEGATIVE
1241800253793320960,NEUTRAL
1241798886366294016,NEGATIVE
1241798852832714752,NEGATIVE
1241798836269563904,NEGATIVE
1241800199485480960,NEUTRAL
1241799062371938304,NEUTRAL
1241795744543264768,NEGATIVE
1241798747857838080,NEUTRAL
1241800149350977536,NEUTRAL
1241800547281195008,NEUTRAL
1241799612173697024,POSITIVE
1241798726999371776,NEUTRAL
1241800740676538368,NEGATIVE
1241800127880314880,NEGATIVE
1241800295929262080,NEUTRAL
1241798865818443776,NEUTRAL
1241798706552332288,NEUTRAL
1241797502308941824,NEGATIVE
1241799276415590400,NEGATIVE
1241794436599668736,NEUTRAL
1241798454210371584,NEGATIVE
1241800094439149568,NEUTRAL
1241797359882784768,NEGATIVE
1241799943435595776,NEGATIVE
1241799263618809856,NEUTRAL
1241799154646515712,NEGATIVE
1241800065196449792,NEUTRAL
1241798596841869312,NEUTRAL
1241800019059134464,NEGATIVE
1241799528535265280,NEUTRAL
1241799973047603200,NEUTRAL
1241794444967411712,NEUTRAL
1241794637859258368,NEUTRAL
1241798576063131648,NEGATIVE
1241800287557505024,NEUTRAL
1241798659869679616,NEGATIVE
1241800069059358720,NEGATIVE
1241794662333022208,NEGATIVE
1241798547105878016,NEGATIVE
1241798777670897664,NEGATIVE
1241800144665878528,NEUTRAL
1241800295409221632,NEGATIVE
1241795669477724160,NEUTRAL
1241800262534205440,POSITIVE
1241799163509080064,NEGATIVE
1241799582473805824,NEGATIVE
1241797502300536832,NEGATIVE
1241794646063415296,NEGATIVE
1241798982755586048,NEUTRAL
1241794893376303104,NEUTRAL
1241798898156548096,NEGATIVE
1241800161438978048,NEGATIVE
1241799356761567232,NEUTRAL
1241795162277208064,NEUTRAL
1241799691886563328,NEUTRAL
1241799838938759168,NEGATIVE
1241794540899631104,NEGATIVE
1241799599242739712,NEUTRAL
1241795640180391936,NEUTRAL
1241798965961555968,NEUTRAL
1241794587003441152,NEGATIVE
1241798798336090112,NEUTRAL
1241798877738606592,NEUTRAL
1241800216342216704,NEUTRAL
1241795312739631104,NEUTRAL
1241776320977063936,NEGATIVE
1241796500184801280,NEGATIVE
1241795879096520704,NEUTRAL
1241794457382641664,NEGATIVE
1241798287029649408,NEGATIVE
1241797531870298112,NEGATIVE
1241777574935699456,NEGATIVE
1241801780511625216,NEGATIVE
1241795841737674752,NEUTRAL
1241801768134045696,NEUTRAL
1241777512260218880,NEGATIVE
1241776568864665600,NEGATIVE
1241777914678595584,NEUTRAL
1241797397619097600,POSITIVE
1241795954702868480,NEUTRAL
1241795355156656128,NEGATIVE
1241796403501858816,NEGATIVE
1241798345213071360,NEUTRAL
1241797460256862208,NEUTRAL
1241777998803750912,NEUTRAL
1241777583387283456,NEUTRAL
1241795614712532992,NEUTRAL
1241798370672377856,NEGATIVE
1241795883324317696,NEUTRAL
1241795493618909184,POSITIVE
1241776451059359744,POSITIVE
1241801956621987840,NEGATIVE
1241795530856038400,NEUTRAL
1241777545932046336,NEGATIVE
1241777977328893952,NEGATIVE
1241798257161826304,NEUTRAL
1241777520598450176,NEUTRAL
1241798085271044096,NEGATIVE
1241798047773986816,NEGATIVE
1241777621534466048,NEGATIVE
1241795459552772096,NEGATIVE
1241798190757826560,NEGATIVE
1241777550101184512,NEGATIVE
1241794465637044224,NEUTRAL
1241777588118355968,NEGATIVE
1241798328880373760,NEUTRAL
1241798249025069056,NEGATIVE
1241795333908242432,NEUTRAL
1241798194272616448,NEGATIVE
1241798211255312384,NEGATIVE
1241801817996103680,NEGATIVE
1241777990473834496,NEUTRAL
1241797464530669568,NEUTRAL
1241798186068566016,NEUTRAL
1241797745490325504,POSITIVE
1241794465586720768,POSITIVE
1241776224357289984,NEGATIVE
1241777588004982784,NEUTRAL
1241797410277515264,NEGATIVE
1241795439000723456,NEGATIVE
1241798043067875328,NEGATIVE
1241801902259609600,NEUTRAL
1241795850176811008,NEGATIVE
1241795333874683904,POSITIVE
1241796462599704576,NEUTRAL
1241776220729151488,NEUTRAL
1241795879322828800,NEUTRAL
1241796370245341184,NEUTRAL
1241795748884369408,NEGATIVE
1241797527269236736,NEGATIVE
1241801956466843648,NEUTRAL
1241795882917470208,NEUTRAL
1241777860320342016,NEGATIVE
1241795396986273792,NEUTRAL
1241801952528236544,NEUTRAL
1241777915404025856,NEGATIVE
1241797535989145600,NEGATIVE
1241797665978908672,NEUTRAL
1241777940137799680,NEGATIVE
1241776975238156288,NEUTRAL
1241776165699928064,POSITIVE
1241776090462466048,POSITIVE
1241773762820952064,NEGATIVE
1241779458509623296,NEUTRAL
1241773678683131904,NEUTRAL
1241773750078627840,NEUTRAL
1241778405592510464,NEUTRAL
1241777730431209472,NEUTRAL
1241778296645472256,NEGATIVE
1241773728742158336,NEUTRAL
1241777042485641216,NEUTRAL
1241773166978007040,NEGATIVE
1241773699709259776,NEGATIVE
1241778195977900032,POSITIVE
1241776820581793792,NEUTRAL
1241776606751764480,NEGATIVE
1241776895764594688,POSITIVE
1241777273075892224,NEGATIVE
1241778359731970048,NEGATIVE
1241778112079245312,NEGATIVE
1241777374045376512,NEUTRAL
1241779277911162880,NEUTRAL
1241777776514019328,NEUTRAL
1241773997047635968,NEUTRAL
1241779235850784768,NEUTRAL
1241777822957330432,NEGATIVE
1241776295912132608,NEUTRAL
1241776517996134400,NEUTRAL
1241776182699286528,NEGATIVE
1241776594152284160,NEUTRAL
1241777277479854080,NEGATIVE
1241777398875643904,NEUTRAL
1241773842466369536,NEUTRAL
1241778388374827008,NEGATIVE
1241777071896092672,POSITIVE
1241776266866540544,POSITIVE
1241773498403618816,NEGATIVE
1241776141041422336,NEUTRAL
1241779286782152704,NEUTRAL
1241777332156850176,NEGATIVE
1241777415782834176,NEUTRAL
1241776463789068288,NEUTRAL
1241778094756843520,NEGATIVE
1241776170275868672,NEUTRAL
1241776463617101824,NEUTRAL
1241772990758555648,POSITIVE
1241777428445487104,NEGATIVE
1241776472508923904,NEGATIVE
1241773154323709952,NEUTRAL
1241773842323783680,NEGATIVE
1241773800489914368,NEGATIVE
1241773984854814720,NEGATIVE
1241777734382022656,NEUTRAL
1241777235754917888,NEUTRAL
1241776362395856896,NEUTRAL
1241776278937767936,POSITIVE
1241773708102041600,NEUTRAL
1241776379529695232,NEUTRAL
1241777335940059136,NEGATIVE
1241773712430383104,NEGATIVE
1241777134634299392,NEGATIVE
1241778309257662464,POSITIVE
1241777806121582592,NEGATIVE
1241773594784305152,NEGATIVE
1241777147238203392,NEGATIVE
1241776677518270464,NEGATIVE
1241776820044922880,NEUTRAL
1241778963715948544,NEUTRAL
1241784970076499968,NEUTRAL
1241784608909377536,NEGATIVE
1241785179602972672,NEUTRAL
1241778619606687744,NEUTRAL
1241779701967970304,NEUTRAL
1241778711860359168,NEUTRAL
1241779534187376640,NEGATIVE
1241778917352013824,NEGATIVE
1241778615282544640,POSITIVE
1241779844301676544,NEUTRAL
1241778065551904768,NEGATIVE
1241778212582985728,NEUTRAL
1241779164832808960,NEUTRAL
1241784927940562944,NEGATIVE
1241779038924034048,POSITIVE
1241778426429620224,NEUTRAL
1241785619673681920,NEGATIVE
1241779823288053760,NEGATIVE
1241784819052195840,NEUTRAL
1241778955222503424,NEUTRAL
1241779126895337472,NEUTRAL
1241778468481835008,NEUTRAL
1241778967826386944,NEGATIVE
1241779114656387072,NEGATIVE
1241778728545538048,NEUTRAL
1241779504693075968,POSITIVE
1241778174582837248,NEUTRAL
1241785200042016768,NEUTRAL
1241779643268493312,NEUTRAL
1241785477159583744,NEUTRAL
1241784973990002688,NEGATIVE
1241778518947590144,NEUTRAL
1241778875224322048,NEUTRAL
1241778590150201344,POSITIVE
1241778586052251648,NEUTRAL
1241784894101078016,NEUTRAL
1241778342619201536,NEUTRAL
1241784600453623808,NEUTRAL
1241778439155142656,NEUTRAL
1241779928296828928,NEUTRAL
1241779512909520896,NEGATIVE
1241778498131447808,NEUTRAL
1241779018065731584,NEUTRAL
1241778518524125184,NEUTRAL
1241779793667821568,NEGATIVE
1241784386879717376,POSITIVE
1241778166512922624,NEGATIVE
1241785661872578560,NEUTRAL
1241785212893265920,NEUTRAL
1241779068535783424,NEGATIVE
1241784768691404800,NEGATIVE
1241779378729738240,NEGATIVE
1241779592404312064,NEUTRAL
1241778569308778496,NEGATIVE
1241778476744671232,NEUTRAL
1241784718296846336,NEUTRAL
1241778670102089728,NEUTRAL
1241785099663917056,NEUTRAL
1241779206675103744,NEUTRAL
1241778577558962176,POSITIVE
1241784605117534208,NEGATIVE
1241778161957982208,NEGATIVE
1241778720093941760,NEUTRAL
1241784730498011136,NEGATIVE
1241784680208314368,NEUTRAL
1241779798512242688,NEUTRAL
1241778145574805504,NEUTRAL
1241785191468802048,NEUTRAL
1241779085019414528,NEUTRAL
1241779659731173376,NEGATIVE
1241778233928007680,NEGATIVE
1241779215105736704,NEGATIVE
1241779034792607744,NEGATIVE
1241788501340938240,NEUTRAL
1241788995878649856,NEGATIVE
1241788752869167104,NEUTRAL
1241785256811933696,NEUTRAL
1241787922405261312,NEGATIVE
1241788589324808192,NEUTRAL
1241789004477083648,NEUTRAL
1241784236048355328,NEGATIVE
1241785301309239296,NEGATIVE
1241791496082411520,NEUTRAL
1241784248471822336,NEGATIVE
1241788761643438080,NEUTRAL
1241782939735568384,NEGATIVE
1241787955989135360,POSITIVE
1241788593842028544,NEGATIVE
1241792012199706624,NEUTRAL
1241792234539732992,NEUTRAL
1241791227986616320,NEGATIVE
1241788413486997504,POSITIVE
1241788023051816960,NEGATIVE
1241788589286932480,NEGATIVE
1241788891478155264,NEGATIVE
1241788455044202496,NEGATIVE
1241788497008250880,POSITIVE
1241792263434301440,NEUTRAL
1241783833294299136,NEUTRAL
1241791898798272512,NEUTRAL
1241792087563124736,NEGATIVE
1241788535126085632,NEUTRAL
1241789214511030272,NEGATIVE
1241788446777257984,POSITIVE
1241788799061037056,NEUTRAL
1241791512750501888,NEUTRAL
1241787951669002240,NEGATIVE
1241789038333485056,POSITIVE
1241788916790935552,NEUTRAL
1241791814945738752,NEUTRAL
1241788698414514176,NEGATIVE
1241791789549391872,NEUTRAL
1241787738170503168,NEUTRAL
1241792209114013696,NEGATIVE
1241791374229266432,NEUTRAL
1241791785686499328,NEGATIVE
1241784952779419648,NEUTRAL
1241791353689948160,NEUTRAL
1241791361910820864,NEGATIVE
1241784931875016704,NEUTRAL
1241791378750914560,NEUTRAL
1241788681855229952,NEUTRAL
1241784873523662848,NEUTRAL
1241784084768198656,NEGATIVE
1241789160156848128,NEGATIVE
1241788962521391104,NEUTRAL
1241791387508658176,NEGATIVE
1241791911498842112,NEUTRAL
1241784940477460480,NEGATIVE
1241788279495618560,NEGATIVE
1241792166659309568,NEGATIVE
1241788945719013376,NEUTRAL
1241792191959388160,NEUTRAL
1241788463491330048,POSITIVE
1241792121280970752,NEUTRAL
1241788031780044800,NEGATIVE
1241792301510393856,POSITIVE
1241787310091501568,NEGATIVE
1241789210107039744,NEGATIVE
1241784076475994112,NEGATIVE
1241791685136470016,NEUTRAL
1241783786771267584,MIXED
1241791634691338240,NEGATIVE
1241791588591951872,NEGATIVE
1241788513621880832,NEUTRAL
1241788824457555968,NEGATIVE
1241788824063291392,NEGATIVE
1241783795449303040,NEUTRAL
1241788052554387456,POSITIVE
1241791408106868736,NEUTRAL
1241779949142519808,NEGATIVE
1241780796328947712,NEGATIVE
1241781395946643456,NEGATIVE
1241781694207651840,POSITIVE
1241791424636616704,NEGATIVE
1241781572069703680,NEGATIVE
1241781509284978688,NEUTRAL
1241791500054388736,NEGATIVE
1241780443919368192,NEGATIVE
1241791407800692736,NEGATIVE
1241788190870196224,NEUTRAL
1241781169932419072,NEUTRAL
1241791277965942784,NEUTRAL
1241780112158273536,NEGATIVE
1241781106673954816,NEUTRAL
1241780494473273344,NEUTRAL
1241788178220167168,NEUTRAL
1241791563627466752,NEGATIVE
1241791756133380096,POSITIVE
1241781274504769536,NEUTRAL
1241781132091428864,NEUTRAL
1241782503414923264,NEUTRAL
